OTU ID	20-07-01-A-1	20-07-01-A-2	20-07-01-A-3	20-07-01-H-1	20-07-01-H-2	20-07-01-H-3	20-08-01-A-1	20-08-01-A-2	20-08-01-A-3	20-08-01-H-1	20-08-01-H-2	20-08-01-H-3	20-08-29-P-1	20-08-29-P-2	20-08-29-P-3	20-08-29-Q-1	20-08-29-Q-2	20-08-29-Q-3	20-09-05-A-1	20-09-05-A-2	20-09-05-A-3	20-09-05-H-1	20-09-05-H-2	20-09-05-H-3	20-09-26-P-1	20-09-26-P-2	20-09-26-P-3	20-09-26-Q-1	20-09-26-Q-2	20-09-26-Q-3	20-10-10-A-1	20-10-10-A-2	20-10-10-A-3	20-10-10-H-1	20-10-10-H-2	20-10-10-H-3	20-10-24-P-1	20-10-24-P-2	20-10-24-P-3	20-10-24-Q-1	20-10-24-Q-2	20-10-24-Q-3	20-11-07-A-1	20-11-07-A-2	20-11-07-A-3	20-11-07-H-1	20-11-07-H-2	20-11-07-H-3	20-11-28-P-1	20-11-28-P-2	20-11-28-P-3	20-11-28-Q-1	20-11-28-Q-2	20-11-28-Q-3	20-12-05-A-1	20-12-05-A-2	20-12-05-A-3	20-12-05-H-1	20-12-05-H-2	20-12-05-H-3	20-12-26-P-1	20-12-26-P-2	20-12-26-P-3	20-12-26-Q-1	20-12-26-Q-2	20-12-26-Q-3	21-01-09-A-1	21-01-09-A-2	21-01-09-A-3	21-01-09-H-1	21-01-09-H-2	21-01-09-H-3	21-01-23-P-1	21-01-23-P-2	21-01-23-P-3	21-01-23-Q-1	21-01-23-Q-2	21-01-23-Q-3	21-02-06-A-1	21-02-06-A-2	21-02-06-A-3	21-02-06-H-1	21-02-06-H-2	21-02-06-H-3	21-02-20-P-1	21-02-20-P-2	21-02-20-P-3	21-02-20-Q-1	21-02-20-Q-2	21-02-20-Q-3	21-03-06-A-1	21-03-06-A-2	21-03-06-A-3	21-03-06-H-1	21-03-06-H-2	21-03-06-H-3	taxonomy
OTU1394	0	5	13	0	0	0	0	3	24	0	11	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	3	10	0	0	0	0	15	0	0	0	0	0	22	0	0	15	12	0	0	0	0	10	0	0	0	0	0	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Thioalkalispiraceae;g__uncultured;__
OTU1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	45	0	0	0	0	0	0	0	8	12	0	3	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	0	0	0	0	0	0	0	0	10	19	0	0	0	0	0	0	0	8	13	0	16	42	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;__;__;__
OTU1396	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	2	0	0	18	21	6	7	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	32	217	0	0	0	3	6	1	0	18	8	16	3	21	15	0	0	0	0	0	0	0	0	1	11	0	9	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__uncultured_bacterium
OTU1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	46	0	0	0	0	0	0	0	0	0	0	18	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__Candidatus_Paracaedibacter;s__uncultured_bacterium
OTU1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	23	0	0	20	0	24	43	0	0	0	0	0	36	0	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Anaerorhabdus]_furcosa_group;s__uncultured_bacterium
OTU1399	0	0	10	0	0	0	0	0	61	0	0	14	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Planoglabratella_opercularis
OTU1400	0	0	0	0	0	0	50	0	0	41	0	21	0	0	0	0	0	0	0	0	19	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Macromonas;__
OTU1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	59	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	3	0	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__uncultured;s__uncultured_gamma
OTU1402	4	0	10	19	0	0	7	7	0	0	0	0	19	0	7	26	0	0	2	0	0	4	0	0	4	0	0	16	0	0	0	0	11	4	0	0	0	0	0	12	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	21	12	0	6	8	2	7	0	0	0	51	13	19	41	0	10	25	0	0	0	0	0	0	0	0	0	0	0	13	0	19	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__vadinBE97;g__vadinBE97;__
OTU1403	0	0	0	0	14	0	0	0	0	0	0	0	0	54	27	0	0	0	0	0	0	0	0	0	0	25	11	0	0	0	0	0	0	0	23	11	0	8	0	0	0	0	0	0	0	0	28	60	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	18	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;__
OTU1404	0	0	0	0	0	0	0	0	0	0	0	0	0	12	31	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	37	9	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__Planctomycetaceae_bacterium
OTU1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	8	0	12	0	0	21	0	0	0	0	0	0	0	0	62	0	0	17	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__uncultured;g__uncultured;s__uncultured_actinobacterium
OTU1406	10	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	18	0	0	3	0	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	11	5	8	8	0	0	0	0	0	10	0	59	50	0	0	9	0	0	0	0	0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;__;__
OTU1407	0	10	40	0	0	0	0	19	25	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	0	0	0	0	0	0	0	26	22	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__possible_genus_06;s__uncultured_Fibrobacteres
OTU1408	0	0	0	0	0	0	0	122	55	0	99	4	0	4	0	0	5	13	0	12	16	0	6	0	0	3	8	0	0	19	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	8	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__HdN1;s__gamma_proteobacterium
OTU1409	0	0	0	0	0	0	0	0	19	0	32	10	0	3	0	0	54	27	0	0	10	0	48	0	2	0	0	0	61	3	0	0	31	0	10	0	0	19	17	0	24	37	0	0	0	0	28	50	0	0	0	0	20	45	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	15	24	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__S-70;f__S-70;g__S-70;s__uncultured_bacterium
OTU1410	14	0	0	26	0	0	0	0	0	0	0	0	0	12	8	21	0	0	0	8	0	0	0	0	0	7	0	0	0	0	28	0	0	0	0	0	6	0	0	9	0	0	12	8	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__Roseomonas_gilardii
OTU1411	0	0	0	0	8	12	0	0	0	0	45	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	19	21	0	6	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;s__bacterium_enrichment
OTU1412	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	17	0	0	26	0	0	0	0	0	0	0	0	30	16	0	23	0	0	0	0	0	0	0	0	16	0	0	20	11	0	0	0	0	0	0	0	14	30	0	0	15	0	0	0	0	0	0	0	0	12	0	62	33	0	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium
OTU1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	12	0	20	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	8	0	81	32	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Babeliaceae;s__uncultured_Acidobacterium
OTU1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__Xanthomonas_sp.
OTU1415	0	0	0	0	0	0	0	0	14	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	6	35	27	0	11	24	0	0	0	0	7	0	0	0	0	0	0	0	0	8	15	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001;s__uncultured_bacterium
OTU1416	12	0	0	15	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	24	0	0	8	0	0	0	0	0	0	0	0	19	0	0	0	0	0	15	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	85	0	0	17	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;__
OTU1417	0	14	0	6	0	0	0	14	65	5	20	11	0	0	0	0	0	5	0	0	18	0	0	0	0	0	20	0	0	4	0	0	43	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	d__Bacteria;p__Acidobacteriota;c__Subgroup_22;o__Subgroup_22;f__Subgroup_22;g__Subgroup_22;__
OTU1418	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	19	10	0	0	0	0	0	0	0	5	19	0	9	0	0	0	0	0	0	0	0	22	0	0	17	11	0	0	0	0	0	0	0	5	7	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Ketobacter;s__uncultured_bacterium
OTU1419	0	0	36	0	0	5	0	0	13	0	0	0	0	0	0	0	0	0	6	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peribacteria;f__Candidatus_Peribacteria;g__Candidatus_Peribacteria;__
OTU1420	0	0	23	0	0	19	0	18	113	0	46	2	0	0	2	0	35	162	0	6	104	0	44	13	2	9	25	0	5	26	0	0	8	0	11	16	0	0	69	0	3	6	0	0	2	0	0	9	0	0	18	0	0	16	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	15	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__uncultured_euryarchaeote
OTU1421	0	0	0	0	0	7	0	9	11	0	38	0	0	12	0	0	9	5	0	0	8	0	0	4	0	7	3	0	37	8	0	0	7	0	0	0	0	0	20	0	10	0	0	0	0	0	0	0	0	12	7	0	16	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	22	14	0	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__uncultured;__
OTU1422	0	9	0	0	0	0	0	32	0	0	93	0	0	0	0	0	17	0	0	0	0	0	12	0	0	0	0	0	154	0	0	0	0	0	0	0	0	9	0	0	22	0	0	56	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Phaselicystidaceae;g__Phaselicystis;s__uncultured_bacterium
OTU1423	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	44	6	30	88	0	0	0	0	0	0	0	5	25	0	0	7	0	0	0	0	0	14	0	0	30	0	6	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	18	29	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__uncultured_Campylobacterales
OTU1424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	11	0	0	0	0	33	26	0	0	0	0	33	6	0	0	0	0	76	23	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	20	0	5	7	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa;o__Lineage_IIa;f__Lineage_IIa;g__Lineage_IIa;__
OTU1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	23	0	0	0	0	0	0	0	0	0	0	51	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Piscirickettsiales;f__Piscirickettsiaceae;g__Candidatus_Endoecteinascidia;s__uncultured_gamma
OTU1426	0	18	0	0	0	0	0	28	14	0	0	0	0	0	10	0	0	0	0	0	18	0	0	0	0	23	16	0	0	0	0	0	0	0	0	0	0	9	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	16	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__uncultured_bacterium
OTU1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	27	0	0	0	0	0	0	0	0	7	118	0	0	0	0	0	0	13	0	0	0	0	0	0	4	0	0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellula_sp.
OTU1428	0	0	0	0	0	0	0	0	0	0	29	26	0	0	0	0	10	0	0	20	0	0	27	0	0	0	0	0	0	4	0	6	4	0	0	0	0	0	0	0	0	0	0	28	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	17	0	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__Sericytochromatia;f__Sericytochromatia;g__Sericytochromatia;s__uncultured_soil
OTU1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	7	0	0	0	0	118	0	0	0	0	0	20	0	0	36	0	0	0	0	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__SH3-11;s__uncultured_bacterium
OTU1430	0	8	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	27	10	0	0	0	0	0	0	0	0	0	0	94	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadales;g__Fimbriimonadales;s__uncultured_bacterium
OTU1431	0	0	6	0	0	0	0	0	34	0	84	35	0	0	0	0	0	0	6	0	72	0	7	0	0	5	21	0	12	15	0	0	20	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__uncultured_bacterium
OTU1432	0	0	0	0	0	55	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__Massilia_putida
OTU1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	18	0	0	0	0	0	0	0	0	10	0	0	26	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__SD04E11;s__Novosphingobium_sp.
OTU1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	30	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_alimentarius
OTU1435	0	29	6	0	0	4	0	27	8	0	73	8	0	0	0	0	0	0	0	4	0	0	11	6	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	77	0	0	13	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	10	7	d__Bacteria;p__Myxococcota;c__Polyangia;o__mle1-27;f__mle1-27;g__mle1-27;__
OTU1436	0	0	0	25	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	20	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	98	0	14	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;__;__;__
OTU1437	13	0	0	0	0	0	0	0	0	0	0	0	12	0	0	13	0	0	1	0	0	0	0	0	13	0	0	12	0	0	21	0	0	7	0	0	0	0	0	11	0	0	12	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_henryi
OTU1438	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	16	0	0	0	0	0	35	16	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	98	24	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Silanimonas;s__uncultured_bacterium
OTU1439	0	0	12	0	0	0	3	6	5	22	0	0	0	5	5	0	0	0	0	28	18	0	0	0	0	6	4	0	0	0	0	0	3	0	16	15	2	0	0	0	0	7	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Fervidobacterium;s__uncultured_bacterium
OTU1440	14	0	0	17	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	27	0	0	11	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	29	0	0	0	0	0	0	0	0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;__
OTU1441	0	22	51	0	0	0	0	0	13	0	21	6	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	4	0	0	6	0	0	0	0	0	0	0	0	16	0	0	0	0	5	18	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	16	30	0	26	15	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM2D12;g__SM2D12;s__uncultured_Alphaproteobacteria
